#      x          Cp  
     1.00000    0.42718
     0.99180    0.22438
     0.98067    0.15687
     0.96782    0.09655
     0.95357    0.04668
     0.93838    0.00258
     0.92265   -0.03697
     0.90663   -0.07300
     0.89046   -0.10629
     0.87420   -0.13742
     0.85789   -0.16683
     0.84156   -0.19489
     0.82520   -0.22186
     0.80884   -0.24796
     0.79245   -0.27336
     0.77606   -0.29821
     0.75966   -0.32264
     0.74326   -0.34675
     0.72684   -0.37063
     0.71043   -0.39436
     0.69401   -0.41803
     0.67758   -0.44169
     0.66116   -0.46541
     0.64474   -0.48926
     0.62832   -0.51328
     0.61191   -0.53754
     0.59550   -0.56210
     0.57909   -0.58701
     0.56270   -0.61232
     0.54631   -0.63811
     0.52994   -0.66444
     0.51358   -0.69138
     0.49724   -0.71903
     0.48092   -0.74748
     0.46462   -0.77688
     0.44834   -0.80740
     0.43211   -0.83935
     0.41592   -0.87295
     0.39982   -0.91153
     0.38384   -0.95113
     0.36794   -0.98667
     0.35210   -1.02201
     0.33632   -1.05719
     0.32059   -1.09253
     0.30492   -1.12823
     0.28931   -1.16443
     0.27377   -1.20130
     0.25831   -1.23900
     0.24293   -1.27770
     0.22765   -1.31761
     0.21248   -1.35897
     0.19745   -1.40207
     0.18256   -1.44726
     0.16785   -1.49498
     0.15336   -1.54574
     0.13914   -1.60017
     0.12525   -1.65898
     0.11179   -1.72296
     0.09889   -1.79292
     0.08668   -1.86952
     0.07533   -1.95313
     0.06499   -2.04369
     0.05575   -2.14071
     0.04761   -2.24338
     0.04054   -2.35089
     0.03441   -2.46239
     0.02911   -2.57730
     0.02453   -2.69490
     0.02055   -2.81441
     0.01707   -2.93469
     0.01404   -3.05385
     0.01138   -3.16891
     0.00906   -3.27528
     0.00704   -3.36604
     0.00530   -3.43111
     0.00381   -3.45660
     0.00258   -3.42480
     0.00159   -3.31584
     0.00084   -3.11241
     0.00034   -2.80757
     0.00006   -2.41183
     0.00001   -1.96458
     0.00016   -1.47973
     0.00056   -0.96120
     0.00122   -0.45706
     0.00215   -0.01208
     0.00334    0.34563
     0.00480    0.61034
     0.00653    0.79179
     0.00853    0.90616
     0.01081    0.96990
     0.01339    0.99685
     0.01631    0.99771
     0.01960    0.98028
     0.02333    0.95016
     0.02757    0.91131
     0.03242    0.86653
     0.03798    0.81785
     0.04440    0.76687
     0.05181    0.71493
     0.06036    0.66331
     0.07013    0.61332
     0.08113    0.56620
     0.09329    0.52296
     0.10643    0.48422
     0.12037    0.45014
     0.13492    0.42050
     0.14993    0.39487
     0.16529    0.37277
     0.18092    0.35369
     0.19677    0.33717
     0.21279    0.32282
     0.22896    0.31029
     0.24525    0.29929
     0.26165    0.28958
     0.27814    0.28094
     0.29471    0.27318
     0.31136    0.26612
     0.32807    0.25961
     0.34483    0.25349
     0.36165    0.24758
     0.37849    0.24170
     0.39533    0.23495
     0.41212    0.22716
     0.42888    0.22191
     0.44564    0.21748
     0.46241    0.21370
     0.47921    0.21041
     0.49603    0.20752
     0.51287    0.20497
     0.52974    0.20269
     0.54662    0.20066
     0.56353    0.19885
     0.58045    0.19721
     0.59738    0.19574
     0.61433    0.19441
     0.63130    0.19322
     0.64827    0.19215
     0.66525    0.19119
     0.68225    0.19035
     0.69925    0.18962
     0.71625    0.18902
     0.73326    0.18855
     0.75027    0.18822
     0.76729    0.18807
     0.78430    0.18812
     0.80132    0.18840
     0.81833    0.18898
     0.83534    0.18993
     0.85233    0.19133
     0.86931    0.19332
     0.88624    0.19608
     0.90311    0.19988
     0.91982    0.20510
     0.93623    0.21232
     0.95207    0.22246
     0.96689    0.23695
     0.98019    0.25912
     0.99163    0.29093
     1.00000    0.42718
