#      x          Cp  
     1.00000    0.43070
     0.99180    0.22676
     0.98067    0.15830
     0.96782    0.09687
     0.95357    0.04586
     0.93838    0.00059
     0.92265   -0.04013
     0.90663   -0.07734
     0.89046   -0.11179
     0.87420   -0.14409
     0.85789   -0.17468
     0.84156   -0.20391
     0.82520   -0.23207
     0.80884   -0.25937
     0.79245   -0.28600
     0.77606   -0.31209
     0.75966   -0.33778
     0.74326   -0.36318
     0.72684   -0.38838
     0.71043   -0.41346
     0.69401   -0.43851
     0.67758   -0.46359
     0.66116   -0.48878
     0.64474   -0.51414
     0.62832   -0.53972
     0.61191   -0.56560
     0.59550   -0.59182
     0.57909   -0.61846
     0.56270   -0.64558
     0.54631   -0.67325
     0.52994   -0.70153
     0.51358   -0.73052
     0.49724   -0.76031
     0.48092   -0.79102
     0.46462   -0.82279
     0.44834   -0.85580
     0.43211   -0.89041
     0.41592   -0.92683
     0.39982   -0.96851
     0.38384   -1.01139
     0.36794   -1.05025
     0.35210   -1.08907
     0.33632   -1.12791
     0.32059   -1.16713
     0.30492   -1.20693
     0.28931   -1.24751
     0.27377   -1.28905
     0.25831   -1.33175
     0.24293   -1.37584
     0.22765   -1.42158
     0.21248   -1.46926
     0.19745   -1.51927
     0.18256   -1.57205
     0.16785   -1.62814
     0.15336   -1.68821
     0.13914   -1.75304
     0.12525   -1.82357
     0.11179   -1.90082
     0.09889   -1.98583
     0.08668   -2.07951
     0.07533   -2.18242
     0.06499   -2.29461
     0.05575   -2.41560
     0.04761   -2.54455
     0.04054   -2.68060
     0.03441   -2.82290
     0.02911   -2.97096
     0.02453   -3.12421
     0.02055   -3.28207
     0.01707   -3.44361
     0.01404   -3.60713
     0.01138   -3.76974
     0.00906   -3.92671
     0.00704   -4.07060
     0.00530   -4.19016
     0.00381   -4.26930
     0.00258   -4.28677
     0.00159   -4.21763
     0.00084   -4.03829
     0.00034   -3.73584
     0.00006   -3.31725
     0.00001   -2.82528
     0.00016   -2.27591
     0.00056   -1.66844
     0.00122   -1.05774
     0.00215   -0.49965
     0.00334   -0.03337
     0.00480    0.32799
     0.00653    0.59108
     0.00853    0.77210
     0.01081    0.88910
     0.01339    0.95807
     0.01631    0.99179
     0.01960    0.99987
     0.02333    0.98939
     0.02757    0.96547
     0.03242    0.93182
     0.03798    0.89118
     0.04440    0.84567
     0.05181    0.79708
     0.06036    0.74705
     0.07013    0.69721
     0.08113    0.64912
     0.09329    0.60412
     0.10643    0.56310
     0.12037    0.52643
     0.13492    0.49409
     0.14993    0.46575
     0.16529    0.44099
     0.18092    0.41933
     0.19677    0.40036
     0.21279    0.38366
     0.22896    0.36891
     0.24525    0.35582
     0.26165    0.34411
     0.27814    0.33359
     0.29471    0.32404
     0.31136    0.31530
     0.32807    0.30719
     0.34483    0.29956
     0.36165    0.29223
     0.37849    0.28502
     0.39533    0.27707
     0.41212    0.26820
     0.42888    0.26179
     0.44564    0.25622
     0.46241    0.25132
     0.47921    0.24694
     0.49603    0.24298
     0.51287    0.23938
     0.52974    0.23609
     0.54662    0.23306
     0.56353    0.23027
     0.58045    0.22769
     0.59738    0.22529
     0.61433    0.22305
     0.63130    0.22096
     0.64827    0.21901
     0.66525    0.21719
     0.68225    0.21549
     0.69925    0.21392
     0.71625    0.21248
     0.73326    0.21118
     0.75027    0.21003
     0.76729    0.20905
     0.78430    0.20826
     0.80132    0.20772
     0.81833    0.20745
     0.83534    0.20754
     0.85233    0.20807
     0.86931    0.20916
     0.88624    0.21099
     0.90311    0.21381
     0.91982    0.21801
     0.93623    0.22414
     0.95207    0.23313
     0.96689    0.24638
     0.98019    0.26717
     0.99163    0.29761
     1.00000    0.43070
