#      x          Cp  
     1.00000    0.42401
     0.99180    0.22246
     0.98067    0.15594
     0.96782    0.09679
     0.95357    0.04809
     0.93838    0.00518
     0.92265   -0.03318
     0.90663   -0.06803
     0.89046   -0.10013
     0.87420   -0.13008
     0.85789   -0.15831
     0.84156   -0.18517
     0.82520   -0.21095
     0.80884   -0.23583
     0.79245   -0.26001
     0.77606   -0.28362
     0.75966   -0.30678
     0.74326   -0.32960
     0.72684   -0.35216
     0.71043   -0.37455
     0.69401   -0.39683
     0.67758   -0.41908
     0.66116   -0.44134
     0.64474   -0.46368
     0.62832   -0.48616
     0.61191   -0.50882
     0.59550   -0.53172
     0.57909   -0.55490
     0.56270   -0.57843
     0.54631   -0.60236
     0.52994   -0.62675
     0.51358   -0.65167
     0.49724   -0.67720
     0.48092   -0.70343
     0.46462   -0.73049
     0.44834   -0.75854
     0.43211   -0.78788
     0.41592   -0.81871
     0.39982   -0.85424
     0.38384   -0.89061
     0.36794   -0.92290
     0.35210   -0.95483
     0.33632   -0.98642
     0.32059   -1.01799
     0.30492   -1.04968
     0.28931   -1.08162
     0.27377   -1.11395
     0.25831   -1.14679
     0.24293   -1.18027
     0.22765   -1.21454
     0.21248   -1.24979
     0.19745   -1.28623
     0.18256   -1.32413
     0.16785   -1.36381
     0.15336   -1.40565
     0.13914   -1.45012
     0.12525   -1.49776
     0.11179   -1.54913
     0.09889   -1.60481
     0.08668   -1.66525
     0.07533   -1.73067
     0.06499   -1.80092
     0.05575   -1.87551
     0.04761   -1.95370
     0.04054   -2.03471
     0.03441   -2.11773
     0.02911   -2.20212
     0.02453   -2.28705
     0.02055   -2.37160
     0.01707   -2.45447
     0.01404   -2.53364
     0.01138   -2.60614
     0.00906   -2.66761
     0.00704   -2.71170
     0.00530   -2.72956
     0.00381   -2.70946
     0.00258   -2.63704
     0.00159   -2.49719
     0.00084   -2.27823
     0.00034   -1.97840
     0.00006   -1.61102
     0.00001   -1.21186
     0.00016   -0.79294
     0.00056   -0.36164
     0.00122    0.04093
     0.00215    0.38042
     0.00334    0.63871
     0.00480    0.81639
     0.00653    0.92547
     0.00853    0.98173
     0.01081    0.99981
     0.01339    0.99143
     0.01631    0.96525
     0.01960    0.92739
     0.02333    0.88206
     0.02757    0.83214
     0.03242    0.77961
     0.03798    0.72588
     0.04440    0.67204
     0.05181    0.61905
     0.06036    0.56786
     0.07013    0.51946
     0.08113    0.47478
     0.09329    0.43456
     0.10643    0.39915
     0.12037    0.36850
     0.13492    0.34228
     0.14993    0.31997
     0.16529    0.30103
     0.18092    0.28494
     0.19677    0.27124
     0.21279    0.25953
     0.22896    0.24950
     0.24525    0.24084
     0.26165    0.23333
     0.27814    0.22675
     0.29471    0.22093
     0.31136    0.21570
     0.32807    0.21091
     0.34483    0.20641
     0.36165    0.20202
     0.37849    0.19757
     0.39533    0.19211
     0.41212    0.18548
     0.42888    0.18146
     0.44564    0.17824
     0.46241    0.17565
     0.47921    0.17351
     0.49603    0.17175
     0.51287    0.17029
     0.52974    0.16908
     0.54662    0.16809
     0.56353    0.16729
     0.58045    0.16664
     0.59738    0.16614
     0.61433    0.16576
     0.63130    0.16549
     0.64827    0.16533
     0.66525    0.16527
     0.68225    0.16531
     0.69925    0.16545
     0.71625    0.16571
     0.73326    0.16609
     0.75027    0.16662
     0.76729    0.16732
     0.78430    0.16821
     0.80132    0.16936
     0.81833    0.17080
     0.83534    0.17262
     0.85233    0.17491
     0.86931    0.17782
     0.88624    0.18153
     0.90311    0.18631
     0.91982    0.19257
     0.93623    0.20089
     0.95207    0.21220
     0.96689    0.22793
     0.98019    0.25148
     0.99163    0.28464
     1.00000    0.42401
